image_id,geometry,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,incidence_angle,image_id,area
54,"POLYGON ((139.88952737 35.79299203, 139.64389825 35.78776953, 139.64343323 35.60823743, 139.88965183 35.61170283, 139.88952737 35.79299203))",74580a82-a365-47b2-bf42-1d456bcf3d0c,phr,phr,oneatlas,"{'commercialReference': 'SO22064828', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202211250144164_FR1_PX_E139N35_1017_01724', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-11-26T16:22:26.469333445Z', 'processingDate': '2022-11-26T15:43:55.702', 'parentIdentifier': 'DS_PHR1A_202211250144534_FR1_PX_E139N35_1017_01728', 'azimuthAngle': 179.9757678766452, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'bd4d3740-fcd6-41df-ba0f-8d1d1e6d8c93', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 35.70064172808874, 'lon': 139.7665425296515}, 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': 'fef9b830-41d0-497a-9162-1f83e5d8847f', 'publicationDate': '2022-11-26T16:22:26.469333445Z', 'illuminationElevationAngle': 32.82733773388711, 'productType': 'bundle', 'expirationDate': '2023-11-26T16:22:26.469348354Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -19.0051592482918, 'illuminationAzimuthAngle': 167.8083450123456, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 4.147320857519741, 'incidenceAngle': 19.39096330762159, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202211250144534_FR1_PX_E139N35_1017_01728', 'organisationName': 'AIRBUS DS GEO'}",74580a82-a365-47b2-bf42-1d456bcf3d0c,airbus,2022-11-25T01:44:53.431Z,,,0.0,0.5,MINUTES,271930,19.39096330762159,54,445.5153888944339
55,"POLYGON ((139.82735877 35.95040147, 139.67084028 35.95025985, 139.67138552 35.39507435, 139.82672666 35.39464565, 139.82735877 35.95040147))",0f0cf36a-97e2-4e08-b198-863ee7f1b626,pneo,pneo,oneatlas,"{'commercialReference': '000057189', 'qualified': False, 'lastUpdateDate': '2022-11-22T17:44:37Z', 'processingDate': '2022-11-22T17:07:23.016Z', 'azimuthAngle': 177.32117928586482, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '708c3f55-48c4-4068-af55-4aa50dac1322', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_00804000797507', 'customerReference': 'BP_PNEO_BO_OA_LL_OI_2', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 35.67222639818534, 'lon': 139.7490995244995}, 'processorName': 'SPICYv1.2.7', 'workspaceName': 'public-pneo', 'correlationId': 'PWOI_000057189_8_1_I_1', 'publicationDate': '2022-11-22T17:27:58.435812973Z', 'illuminationElevationAngle': 35.620457175069625, 'productType': 'bundle', 'expirationDate': '2023-11-22T17:44:37Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 0.307839019577949, 'illuminationAzimuthAngle': 164.72370920782177, 'format': 'SAFIR', 'internalLine': '8_1', 'internalReference': 'SAL22048342', 'incidenceAngleAlongTrack': 6.643998142558053, 'incidenceAngle': 6.650731568620009, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",0f0cf36a-97e2-4e08-b198-863ee7f1b626,airbus,2021-11-12T01:33:00.964Z,,,0.0,0.3,MINUTES,897588,6.650731568620009,55,870.0484513871809
56,"POLYGON ((139.6469922 35.79391074, 139.64696702 35.61427524, 139.88479106 35.60730062, 139.88474001 35.78757074, 139.6469922 35.79391074))",37513acf-f815-4e4d-8724-c6c1ca0f1e17,phr,phr,oneatlas,"{'commercialReference': 'SO22064112', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202211190139143_FR1_PX_E139N35_1017_01574', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-11-22T00:27:13.902952907Z', 'processingDate': '2022-11-21T23:05:39.807', 'parentIdentifier': 'DS_PHR1B_202211190139513_FR1_PX_E139N35_1017_01578', 'azimuthAngle': 180.0044881074156, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'dd58f393-784c-4e0a-abfb-cdb7637243e5', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 35.700627761148525, 'lon': 139.76587903988192}, 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': 'd6111dd6-d40e-4ac0-a51a-8b660648cdb7', 'publicationDate': '2022-11-22T00:27:13.902952907Z', 'illuminationElevationAngle': 33.94282938832976, 'productType': 'bundle', 'expirationDate': '2023-11-22T00:27:13.902961577Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -4.833543926592203, 'illuminationAzimuthAngle': 166.5635656699716, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -22.1155988282462, 'incidenceAngle': 22.54236096520453, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202211190139513_FR1_PX_E139N35_1017_01578', 'organisationName': 'AIRBUS DS GEO'}",37513acf-f815-4e4d-8724-c6c1ca0f1e17,airbus,2022-11-19T01:39:51.305Z,,,0.0,0.5,MINUTES,260880,22.54236096520453,56,429.6827822628635
57,"POLYGON ((139.85620786 35.45297857, 139.85858071 34.83451456, 140.03989722 34.81638131, 140.04244447 35.42970824, 139.85620786 35.45297857))",5f0722d8-808b-4897-a6cc-a1bc9408ce43,pneo,pneo,oneatlas,"{'commercialReference': '000055970', 'qualified': False, 'lastUpdateDate': '2022-11-20T02:49:53Z', 'processingDate': '2022-11-20T02:16:02.207Z', 'azimuthAngle': 142.7579209226031, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0e54929c-7501-424e-82e1-0359c72817ba', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_02126204622892', 'customerReference': 'BP_PNEO_BO_OA_LL_World_35', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 35.13430076430456, 'lon': 139.94932616149978}, 'processorName': 'SPICYv1.2.7', 'workspaceName': 'public-pneo', 'correlationId': 'PWOI_000055970_5_1_I_1', 'publicationDate': '2022-11-20T02:33:28.493495147Z', 'illuminationElevationAngle': 39.17834422112017, 'productType': 'bundle', 'expirationDate': '2023-11-20T02:49:53Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 21.569663924483432, 'illuminationAzimuthAngle': 160.60040037383544, 'format': 'SAFIR', 'internalLine': '5_1', 'internalReference': 'SAL22047216', 'incidenceAngleAlongTrack': 24.14392615739035, 'incidenceAngle': 29.309411487961512, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",5f0722d8-808b-4897-a6cc-a1bc9408ce43,airbus,2022-10-31T01:22:24.987Z,,,0.0,0.36,MINUTES,134442,29.309411487961512,57,1144.4837428637868
58,"POLYGON ((139.54619693 35.51061697, 139.54646114 35.40003934, 139.71459044 35.39447378, 139.71488891 35.5050036, 139.54619693 35.51061697))",f9727f04-62c7-4f0a-a52d-fd01e09d49b3,pneo,pneo,oneatlas,"{'commercialReference': '000055887', 'qualified': False, 'lastUpdateDate': '2022-11-19T01:02:54Z', 'processingDate': '2022-11-19T00:55:14.829Z', 'azimuthAngle': 167.4521430708306, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '4dd3f26e-0fc2-41cf-9004-9640ba816ae4', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_02211404663558', 'customerReference': 'BP_PNEO_BO_OA_LL_World_33', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 35.4525607363756, 'lon': 139.6305429179987}, 'processorName': 'SPICYv1.2.7', 'workspaceName': 'public-pneo', 'correlationId': 'PWOI_000055887_1_1_I_1', 'publicationDate': '2022-11-19T00:59:49.537030034Z', 'illuminationElevationAngle': 38.33284855387451, 'productType': 'bundle', 'expirationDate': '2023-11-19T01:02:54Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 6.503635711393057, 'illuminationAzimuthAngle': 162.8888735052637, 'format': 'SAFIR', 'internalLine': '1_1', 'internalReference': 'SAL22047133', 'incidenceAngleAlongTrack': 23.576714203148395, 'incidenceAngle': 24.078016311749003, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",f9727f04-62c7-4f0a-a52d-fd01e09d49b3,airbus,2022-11-03T01:29:52.157Z,,,0.0,0.34,MINUTES,240282,24.078016311749003,58,187.5302263604593
59,"POLYGON ((139.63575492 35.80968035, 139.63506842 35.61509035, 139.89847562 35.58614969, 139.89804756 35.78324142, 139.63575492 35.80968035))",e00145ed-5afb-4d3b-9427-0748c3bc1cb5,phr,phr,oneatlas,"{'commercialReference': 'SO22063744', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202211180147210_FR1_PX_E139N35_1017_01650', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-11-19T00:07:11.94839144Z', 'processingDate': '2022-11-18T22:47:29.707', 'parentIdentifier': 'DS_PHR1A_202211180147580_FR1_PX_E139N35_1017_01654', 'azimuthAngle': 180.0330259299758, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'd1b5d5d7-aa2e-4764-a23b-e9b14f3e807c', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 35.69793453547424, 'lon': 139.76677202007528}, 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': 'a06976c4-4657-4acd-86bd-e206af160c54', 'publicationDate': '2022-11-19T00:07:11.94839144Z', 'illuminationElevationAngle': 34.52830310490996, 'productType': 'bundle', 'expirationDate': '2023-11-19T00:07:11.948400856Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -19.74993970106244, 'illuminationAzimuthAngle': 168.8163273477846, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -21.91650375099972, 'incidenceAngle': 28.3352309393076, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202211180147580_FR1_PX_E139N35_1017_01654', 'organisationName': 'AIRBUS DS GEO'}",e00145ed-5afb-4d3b-9427-0748c3bc1cb5,airbus,2022-11-18T01:47:58.056Z,,,0.0,0.5,MINUTES,315490,28.3352309393076,59,516.9609024056605
60,"POLYGON ((139.63711211 35.80400541, 139.6367523 35.61184323, 139.66735801 35.60985242, 139.76845258 35.60207448, 139.8946311 35.59077645, 139.89425196 35.78420563, 139.87578466 35.78589383, 139.76206965 35.79539482, 139.63711211 35.80400541))",763221de-4758-4bce-8fe6-a646755198eb,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202211120143178_FR1_PX_E139N35_1017_01467', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-11-12T13:43:15.318154224Z', 'processingDate': '2022-11-12T10:27:19.347Z', 'parentIdentifier': 'DS_PHR1B_202211120143178_FR1_PX_E139N35_1017_01467', 'azimuthAngle': 179.9906698833688, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'd91590ee-9de3-406d-ae9e-142428f9b8c1', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 35.697412164274986, 'lon': 139.7656917014515}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'e815aa13-fc20-4838-b802-9af7d1cc41ca', 'publicationDate': '2022-11-12T13:43:15.318154224Z', 'illuminationElevationAngle': 35.91756920647404, 'productType': 'mono', 'expirationDate': '2032-11-09T13:42:10.898417689Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -9.69193438338134, 'illuminationAzimuthAngle': 167.6227268542365, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -30.35036235770951, 'incidenceAngle': 31.3803501209044, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202211120143178_FR1_PX_E139N35_1017_01467', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",763221de-4758-4bce-8fe6-a646755198eb,airbus,2022-11-12T01:43:17.805Z,,,0.0,0.5,HOURS,305820,31.3803501209044,60,498.468495310115
61,"POLYGON ((139.62264905 35.81836709, 139.62162558 35.61668586, 139.65544959 35.61236785, 139.76786361 35.59707702, 139.90922485 35.57623916, 139.90927408 35.59313608, 139.90862205 35.78141472, 139.76098681 35.80144414, 139.62264905 35.81836709))",b9530351-5de3-4c61-8e8f-f2731cbb90a8,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202211110151450_FR1_PX_E139N35_1017_01654', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-11-12T12:58:24.042238937Z', 'processingDate': '2022-11-11T10:45:41.911Z', 'parentIdentifier': 'DS_PHR1A_202211110151450_FR1_PX_E139N35_1017_01654', 'azimuthAngle': 180.1748561618151, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'a7775138-fb49-422c-9b50-ff3182bbd072', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 35.69732739949671, 'lon': 139.76544983122994}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'd0790b39-e9ea-4365-9af1-6d36c22ad487', 'publicationDate': '2022-11-12T12:58:24.042238937Z', 'illuminationElevationAngle': 36.50518201374748, 'productType': 'mono', 'expirationDate': '2032-11-09T12:57:10.552535741Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -26.28375601607923, 'illuminationAzimuthAngle': 169.9303096950779, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -22.44765612962139, 'incidenceAngle': 32.77735974868988, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202211110151450_FR1_PX_E139N35_1017_01654', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",b9530351-5de3-4c61-8e8f-f2731cbb90a8,airbus,2022-11-11T01:51:45.055Z,,,0.0,0.5,HOURS,355010,32.77735974868988,61,585.8573211846625
62,"POLYGON ((139.70140274 35.96912813, 139.70351138 35.62504393, 139.96937365 35.62072104, 139.97091654 35.96011119, 139.70140274 35.96912813))",9a526e42-46f3-4fe0-9384-ed7ccff397aa,phr,phr,oneatlas,"{'commercialReference': 'SO22062777', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202110080121499_FR1_PX_E139N35_1120_03125', 'acquisitionStation': 'JS2', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-11-10T07:41:09.662534067Z', 'processingDate': '2022-11-10T06:18:25.123', 'parentIdentifier': 'DS_PHR1B_202110080122269_JS3_PX_E139N35_1120_03129', 'azimuthAngle': 179.9390204070338, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'fb5d73bb-7504-417c-8f9a-b698a55d843a', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 35.79487245420435, 'lon': 139.83615963958684}, 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': 'f63b617a-f5d3-48d2-8298-3b85afbe3b62', 'publicationDate': '2022-11-10T07:41:09.662534067Z', 'illuminationElevationAngle': 45.66434276819879, 'productType': 'bundle', 'expirationDate': '2023-11-10T07:41:09.662546908Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 25.28537034966416, 'illuminationAzimuthAngle': 156.0722084143006, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 4.653656158775052, 'incidenceAngle': 25.61061779197604, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202110080122269_JS3_PX_E139N35_1120_03129', 'organisationName': 'AIRBUS DS GEO'}",9a526e42-46f3-4fe0-9384-ed7ccff397aa,airbus,2021-10-08T01:22:26.930Z,,,14.53,0.5,MINUTES,259850,25.61061779197604,62,917.523667421844
63,"POLYGON ((139.90160294 35.80666663, 139.63283856 35.78286466, 139.6336744 35.58686885, 139.90105118 35.61309942, 139.90160294 35.80666663))",eda53d05-2d6e-4785-b02f-6a7d12d0fea4,phr,phr,oneatlas,"{'commercialReference': 'SO22062708', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202211080124401_FR1_PX_E139N35_1017_01689', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-11-09T20:39:37.320471316Z', 'processingDate': '2022-11-09T19:48:27.694', 'parentIdentifier': 'DS_PHR1A_202211080125171_FR1_PX_E139N35_1017_01693', 'azimuthAngle': 179.9591834759885, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'df7f411a-c087-42ec-b9c7-d01b15e594f6', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 35.69679193210231, 'lon': 139.76722075340288}, 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': '0bc3e6cd-0e0c-408c-9636-0ff2b799124b', 'publicationDate': '2022-11-09T20:39:37.320471316Z', 'illuminationElevationAngle': 36.08409979785377, 'productType': 'bundle', 'expirationDate': '2023-11-09T20:39:37.320482411Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 23.14933403030843, 'illuminationAzimuthAngle': 162.2362369350024, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -17.52349452298152, 'incidenceAngle': 27.99098938058656, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202211080125171_FR1_PX_E139N35_1017_01693', 'organisationName': 'AIRBUS DS GEO'}",eda53d05-2d6e-4785-b02f-6a7d12d0fea4,airbus,2022-11-08T01:25:17.181Z,,,0.0,0.5,MINUTES,322890,27.99098938058656,63,524.3834358043794
64,"POLYGON ((139.65675175 35.85758538, 139.65649424 35.79547403, 139.65461135 35.63515166, 139.69740831 35.62400419, 139.85791124 35.58099092, 140.02014867 35.53555646, 140.02017471 35.62743728, 140.01882019 35.76478941, 139.92082135 35.79092058, 139.77778708 35.8277017, 139.65675175 35.85758538))",e3069b9a-2ebc-442a-81d8-d2aef1fde6ad,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202110030159073_JS3_PX_E139N35_1117_01485', 'acquisitionStation': 'JS2', 'archivingCenter': 'JS3', 'lastUpdateDate': '2022-11-09T18:05:55.375002279Z', 'processingDate': '2021-10-03T03:02:09.285Z', 'parentIdentifier': 'DS_PHR1A_202110030159073_JS3_PX_E139N35_1117_01485', 'azimuthAngle': 179.9556947653369, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '8ee85c61-e230-4908-824f-576166cd6625', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 35.69660070557807, 'lon': 139.8373930278603}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': '9f8b9779-f374-4e4c-9e1e-cdfeab127d29', 'publicationDate': '2022-11-09T18:05:55.375002279Z', 'illuminationElevationAngle': 49.83849224541663, 'productType': 'mono', 'expirationDate': '2032-11-06T18:02:04.013928754Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -35.44307211422807, 'illuminationAzimuthAngle': 168.0793263856634, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -34.32131828270165, 'incidenceAngle': 44.60397710311692, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202110030159073_JS3_PX_E139N35_1117_01485', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",e3069b9a-2ebc-442a-81d8-d2aef1fde6ad,airbus,2021-10-03T01:59:07.305Z,,,8.0,0.5,HOURS,491370,44.60397710311692,64,825.9047272812041
65,"POLYGON ((139.39528101 36.04098109, 139.39454196 35.91170253, 139.39291227 35.80849039, 139.41815972 35.80081862, 139.52265074 35.76837567, 139.64735943 35.72859701, 139.75393489 35.69340985, 139.75380342 35.76658182, 139.75238056 35.9333147, 139.72633631 35.94155079, 139.63821219 35.96892802, 139.514778 36.0062253, 139.39528101 36.04098109))",e53de697-a942-4149-a696-e2c2e270d449,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202110030158496_JS3_PX_E139N35_0721_01410', 'acquisitionStation': 'JS2', 'archivingCenter': 'JS3', 'lastUpdateDate': '2022-11-09T18:05:41.216920581Z', 'processingDate': '2021-10-03T03:02:13.519Z', 'parentIdentifier': 'DS_PHR1A_202110030158496_JS3_PX_E139N35_0721_01410', 'azimuthAngle': 179.960064690538, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '1914933d-c1ac-4831-8095-a97748442bd3', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 35.86720344476294, 'lon': 139.57342358238176}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'cb1a4225-6362-4664-a620-6e0ece99bee0', 'publicationDate': '2022-11-09T18:05:41.216920581Z', 'illuminationElevationAngle': 49.58929950376963, 'productType': 'mono', 'expirationDate': '2032-11-06T17:57:06.594567687Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -31.8365496347027, 'illuminationAzimuthAngle': 167.3396777928854, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -40.2301573116133, 'incidenceAngle': 46.38018459426808, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202110030158496_JS3_PX_E139N35_0721_01410', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",e53de697-a942-4149-a696-e2c2e270d449,airbus,2021-10-03T01:58:49.681Z,,,0.011964,0.5,HOURS,10770,46.38018459426808,65,849.9981344146428
66,"POLYGON ((139.49393663 36.07983672, 139.49293527 35.95600896, 139.49460895 35.71144498, 139.49727878 35.56919082, 139.51671109 35.56816605, 139.609638 35.56264668, 139.76707254 35.55156412, 139.76649651 35.59309948, 139.76601881 35.82370404, 139.76932073 36.05486397, 139.65645792 36.06590077, 139.49393663 36.07983672))",871d7e55-d6c6-43e4-9884-fa9a2c3ca87c,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202110080122414_JS3_PX_E139N35_0820_04432', 'acquisitionStation': 'JS2', 'archivingCenter': 'JS3', 'lastUpdateDate': '2022-11-09T18:05:38.237665658Z', 'processingDate': '2021-10-08T02:02:07.329Z', 'parentIdentifier': 'DS_PHR1B_202110080122414_JS3_PX_E139N35_0820_04432', 'azimuthAngle': 179.7830237360915, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '182f03d4-01c4-4fb5-a64f-c42e58ecbb37', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 35.81548659019469, 'lon': 139.6311280002902}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'cb1a4225-6362-4664-a620-6e0ece99bee0', 'publicationDate': '2022-11-09T18:05:38.237665658Z', 'illuminationElevationAngle': 45.58104740360526, 'productType': 'mono', 'expirationDate': '2032-11-06T17:57:06.594564135Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 25.14642505227327, 'illuminationAzimuthAngle': 155.8041591474577, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 14.2020242090868, 'incidenceAngle': 28.07085224122659, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202110080122414_JS3_PX_E139N35_0820_04432', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",871d7e55-d6c6-43e4-9884-fa9a2c3ca87c,airbus,2021-10-08T01:22:41.430Z,,,41.6,0.5,HOURS,288830,28.07085224122659,66,1386.0199267466796
