image_id,geometry,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,incidence_angle,image_id,area
45,"POLYGON ((3.28011096 6.35656623, 3.35930309 6.36107578, 3.4711529 6.36570829, 3.47124036 6.47213571, 3.40180463 6.46972097, 3.27995896 6.46360775, 3.28011096 6.35656623))",d0881be2-9e63-4790-abca-bf1e21257133,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206141017176_NP1_PX_E003N06_0510_01013', 'acquisitionStation': 'FR1', 'archivingCenter': 'NP1', 'lastUpdateDate': '2022-06-29T07:34:18.437614123Z', 'processingDate': '2022-06-15T00:03:04.971Z', 'parentIdentifier': 'DS_PHR1B_202206141017176_NP1_PX_E003N06_0510_01013', 'azimuthAngle': 179.9235024890463, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'c6d9a77b-ecd8-43d7-8190-802c81c0fc46', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.414357647307965, 'lon': 3.3755996561625135}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'b015312b-40e9-4042-b643-518b2d9d7af3', 'publicationDate': '2022-06-29T07:34:18.437614123Z', 'illuminationElevationAngle': 62.5825825375277, 'productType': 'mono', 'expirationDate': '2032-06-26T07:27:15.204678326Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 11.339143243991, 'illuminationAzimuthAngle': 49.60627500150068, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -13.29705307995253, 'incidenceAngle': 17.22064873270902, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202206141017176_NP1_PX_E003N06_0510_01013', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",d0881be2-9e63-4790-abca-bf1e21257133,airbus,2022-06-14T10:17:17.680Z,,,14.2,0.5,HOURS,178750,17.22064873270902,38,249.57680753332505
46,"POLYGON ((3.28001634 6.46354404, 3.28019246 6.35761101, 3.47132827 6.36673752, 3.47137225 6.4720326, 3.28001634 6.46354404))",7c9698a3-a5b9-4963-8af7-0c1eaec9d801,phr,phr,oneatlas,"{'commercialReference': 'SO22031807', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206141016406_FR1_PX_E003N06_0510_01009', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-15T21:39:22.479423983Z', 'processingDate': '2022-06-15T20:55:31.911', 'parentIdentifier': 'DS_PHR1B_202206141017176_FR1_PX_E003N06_0510_01013', 'azimuthAngle': 179.917483985657, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'a25a25ac-5cc8-428a-b6a2-69657b7ce3dc', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 6.414828534092724, 'lon': 3.3756942941877455}, 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': 'b3b660dc-2f2f-42ff-8049-e22860fe494b', 'publicationDate': '2022-06-15T21:39:22.479423983Z', 'illuminationElevationAngle': 62.58262260580862, 'productType': 'bundle', 'expirationDate': '2023-06-15T21:39:22.479428185Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 11.34010577581454, 'illuminationAzimuthAngle': 49.60644332882703, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -13.29423456023998, 'incidenceAngle': 17.21916965392526, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202206141017176_FR1_PX_E003N06_0510_01013', 'organisationName': 'AIRBUS DS GEO'}",7c9698a3-a5b9-4963-8af7-0c1eaec9d801,airbus,2022-06-14T10:17:17.680Z,,,14.77,0.5,MINUTES,177850,17.21916965392526,39,247.113428531763
48,"POLYGON ((3.40670225 6.65704132, 3.40678671 6.52091306, 3.4067877 6.52007243, 3.40679141 6.51783102, 3.54185714 6.5248806, 3.54185668 6.52711934, 3.54185691 6.52795896, 3.54200063 6.66396387, 3.40670225 6.65704132))",3c269e29-88ee-48c1-9f0a-7a2faf4629f8,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-21T11:52:16Z', 'processingDate': '2022-06-07T11:44:10.478Z', 'azimuthAngle': 180.01515369991407, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '051d6ded-d913-4328-acc3-2d488f66c517', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01622302681742', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.5908984113385785, 'lon': 3.4743514385349688}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': '5b89963c-31f8-41ca-9b4c-40b4c58619b3', 'publicationDate': '2022-06-07T11:47:17.103517899Z', 'illuminationElevationAngle': 63.493330426432955, 'productType': 'mono', 'expirationDate': '2032-06-18T11:52:03.570159732Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 11.612623245851491, 'illuminationAzimuthAngle': 50.63217342888469, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -15.555695574828675, 'incidenceAngle': 18.664956214701604, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",3c269e29-88ee-48c1-9f0a-7a2faf4629f8,airbus,2022-06-07T10:16:36.506Z,,,88.2,0.3,HOURS,394200,18.664956214701604,40,230.04286556254553
49,"POLYGON ((3.37115325 6.48581633, 3.37167455 6.33457289, 3.58529292 6.31341036, 3.58565754 6.46278762, 3.37115325 6.48581633))",ee4f29ab-25bb-4298-af72-3faf3c6dc006,phr,phr,oneatlas,"{'commercialReference': 'SO22028364', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206021010031_FR1_PX_E003N06_0610_01330', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-03T03:09:52.657982798Z', 'processingDate': '2022-06-03T02:20:41.197', 'parentIdentifier': 'DS_PHR1B_202206021010401_FR1_PX_E003N06_0610_01334', 'azimuthAngle': 179.9527630917086, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0b4ad490-8df5-400b-a76d-20fdc37d5b82', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'customerReference': 'C301000', 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 6.399619613028218, 'lon': 3.4784053956509657}, 'processorName': 'DRS-MM V2.9vV2.9', 'workspaceName': 'public', 'correlationId': 'bc4a05c2-f305-4232-8274-35b227cd9be8', 'publicationDate': '2022-06-03T03:09:52.657982798Z', 'illuminationElevationAngle': 62.31512766508101, 'productType': 'bundle', 'expirationDate': '2023-06-03T03:09:52.657987598Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': 21.70548170979605, 'illuminationAzimuthAngle': 52.67829101950768, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 16.85082393027913, 'incidenceAngle': 26.57380374984932, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202206021010401_FR1_PX_E003N06_0610_01334', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",ee4f29ab-25bb-4298-af72-3faf3c6dc006,airbus,2022-06-02T10:10:40.181Z,,,13.62,0.5,MINUTES,171150,26.57380374984932,41,393.62874073902367
50,"POLYGON ((3.51719913 6.540537, 3.51767521 6.38093444, 3.51767403 6.37994925, 3.51734447 6.27772917, 3.66303368 6.29098102, 3.66348107 6.39399435, 3.66348339 6.3949872, 3.66319404 6.55584481, 3.51719913 6.540537))",1ee33fef-a505-4ab1-ad54-4adf12ebbc89,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-16T15:58:27Z', 'processingDate': '2022-06-02T15:15:07.848Z', 'azimuthAngle': 179.9983429302412, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'fc9404f5-7a09-4dc5-9f9a-fb9bd9cd6173', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01614902620974', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.416779519402241, 'lon': 3.5903412605006046}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': 'c0edc50a-6b60-4303-8795-08cc6ef5f097', 'publicationDate': '2022-06-02T15:17:21.900629628Z', 'illuminationElevationAngle': 64.91175370735492, 'productType': 'mono', 'expirationDate': '2032-06-13T15:57:06.538370689Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -13.534811746822422, 'illuminationAzimuthAngle': 49.68580647507417, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 28.097389028742633, 'incidenceAngle': 29.535058021872796, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",1ee33fef-a505-4ab1-ad54-4adf12ebbc89,airbus,2022-06-02T10:21:30.497Z,,,14.0,0.3,HOURS,59400,29.535058021872796,42,470.7462066150245
51,"POLYGON ((3.17690084 6.65692383, 3.17721839 6.5230245, 3.17721765 6.52220051, 3.17691741 6.40666239, 3.30810029 6.40838081, 3.30840707 6.52440905, 3.3084083 6.52523915, 3.30809977 6.6597335, 3.17690084 6.65692383))",c809490c-38b2-4128-8095-f67b397815b9,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-16T16:00:13Z', 'processingDate': '2022-06-02T15:10:04.283Z', 'azimuthAngle': 180.0512391795731, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '2b68870e-7d1b-4fe0-a894-cc3f577dbf87', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01614902621001', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.53319154628037, 'lon': 3.24265456979531}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': 'c0edc50a-6b60-4303-8795-08cc6ef5f097', 'publicationDate': '2022-06-02T15:12:26.867316139Z', 'illuminationElevationAngle': 64.64897953630478, 'productType': 'mono', 'expirationDate': '2032-06-13T15:57:08.222496468Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -3.851192175413788, 'illuminationAzimuthAngle': 50.42682763329559, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 15.437032834291637, 'incidenceAngle': 15.805888303813243, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",c809490c-38b2-4128-8095-f67b397815b9,airbus,2022-06-02T10:21:07.272Z,,,21.0,0.3,HOURS,723600,15.805888303813243,43,402.45371531227124
52,"POLYGON ((3.29512646 6.65681035, 3.29514456 6.53132497, 3.2951427 6.53055017, 3.29513042 6.52573296, 3.42210616 6.52588743, 3.42211872 6.5307261, 3.42212008 6.53150303, 3.42208573 6.65748993, 3.29512646 6.65681035))",0c5abf4e-f548-4958-b09a-79cf8665e30b,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-16T16:01:17Z', 'processingDate': '2022-06-02T15:05:03.489Z', 'azimuthAngle': 180.00059860866656, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '799c26d1-ca0e-4871-89c2-08350c57bc88', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01614902620973', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.591612539822555, 'lon': 3.358623267565759}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': 'c0edc50a-6b60-4303-8795-08cc6ef5f097', 'publicationDate': '2022-06-02T15:07:27.989839485Z', 'illuminationElevationAngle': 64.71757564897185, 'productType': 'mono', 'expirationDate': '2032-06-13T15:57:10.86057633Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -2.3364630910101885, 'illuminationAzimuthAngle': 50.47226409361259, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 4.273274736634046, 'incidenceAngle': 4.867545730877045, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",0c5abf4e-f548-4958-b09a-79cf8665e30b,airbus,2022-06-02T10:20:50.355Z,,,40.0,0.3,HOURS,365400,4.867545730877045,44,203.94453239142751
53,"POLYGON ((3.53153986 6.50614428, 3.59684289 6.50715326, 3.74073768 6.50738257, 3.74039827 6.69494405, 3.67417627 6.69448629, 3.531981 6.69153546, 3.53204171 6.67571676, 3.53153986 6.50614428))",1dd1a8e3-14aa-451f-b58a-6cd006fdd8f2,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205241029148_FR1_PX_E003N06_0815_01754', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-06-07T12:52:32Z', 'processingDate': '2022-05-24T12:33:45.418Z', 'parentIdentifier': 'DS_PHR1B_202205241029148_FR1_PX_E003N06_0815_01754', 'azimuthAngle': 180.0083540028809, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'b79ff13c-9498-4f03-843b-b0fa062409ff', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.6005490696693645, 'lon': 3.63613876894133}, 'processorName': 'MMCAT', 'workspaceName': 'public', 'correlationId': 'c8f2cb0a-d8fd-4ce1-957c-bc27b1a334b9', 'publicationDate': '2022-05-24T12:44:43.852874462Z', 'illuminationElevationAngle': 67.24314668107434, 'productType': 'mono', 'expirationDate': '2032-06-04T12:52:05.039132203Z', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'incidenceAngleAcrossTrack': -22.31031229087667, 'illuminationAzimuthAngle': 49.43805129941749, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 1.846108349129762, 'incidenceAngle': 22.3722668615279, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202205241029148_FR1_PX_E003N06_0815_01754', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",1dd1a8e3-14aa-451f-b58a-6cd006fdd8f2,airbus,2022-05-24T10:29:14.805Z,,,81.94024531837358,0.5,HOURS,8450,22.3722668615279,45,476.08161306186753
54,"POLYGON ((3.29137402 6.65720022, 3.29137286 6.52034523, 3.42581393 6.52474003, 3.42584791 6.66209473, 3.29137402 6.65720022))",eae327de-6053-42c4-8147-ed8c1aab728e,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-06-04T10:31:36Z', 'processingDate': '2022-05-20T19:46:06.067Z', 'azimuthAngle': 179.52784088386593, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'cd331b2c-1485-41e4-8930-841a694d2836', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01514902471956', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.591221099039594, 'lon': 3.3586103823545126}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': '8be54f07-e7f3-4da8-b7d6-6db2032ea9ad', 'publicationDate': '2022-05-20T19:47:28.498598293Z', 'illuminationElevationAngle': 66.28995123032743, 'productType': 'mono', 'expirationDate': '2032-06-01T10:27:04.121387112Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -5.770405524332546, 'illuminationAzimuthAngle': 54.77194432106025, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 19.251776727812025, 'incidenceAngle': 19.98092733145296, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",eae327de-6053-42c4-8147-ed8c1aab728e,airbus,2022-05-20T10:21:12.301Z,,,100.0,0.3,HOURS,405000,19.98092733145296,46,225.45388461252546
56,"POLYGON ((3.17756364 6.65943268, 3.17746649 6.53107065, 3.17746112 6.53027768, 3.17745816 6.52532692, 3.30796764 6.52231774, 3.30795975 6.52729445, 3.30796311 6.52809227, 3.30788866 6.65706866, 3.17756364 6.65943268))",9e752284-8e1f-4d16-b659-4640b81fa8cf,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-05-30T13:54:10Z', 'processingDate': '2022-05-15T13:32:02.099Z', 'azimuthAngle': 179.85803117949794, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '832eaf1b-5eb8-48d0-a24d-fac118e141d4', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01507502415925', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.590876288835951, 'lon': 3.2427129017974923}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': '2ec45a66-2984-4f2d-87b2-be8992a3bb4b', 'publicationDate': '2022-05-15T13:37:15.404669389Z', 'illuminationElevationAngle': 67.41958696859174, 'productType': 'mono', 'expirationDate': '2032-05-27T09:27:10.146732969Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -9.034992507389937, 'illuminationAzimuthAngle': 56.53083114795296, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -7.682369827594163, 'incidenceAngle': 11.650281455028205, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",9e752284-8e1f-4d16-b659-4640b81fa8cf,airbus,2022-05-15T10:24:15.982Z,,,53.0,0.3,HOURS,385200,11.650281455028205,47,214.4077427269167
58,"POLYGON ((3.29324155 6.65710363, 3.29314354 6.52901325, 3.29314233 6.52822114, 3.29341805 6.40654849, 3.42373369 6.40890723, 3.42366878 6.53026666, 3.42366877 6.53105536, 3.42396707 6.65879355, 3.29324155 6.65710363))",614e988c-8c10-4339-9320-55204403658e,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-05-13T15:17:59Z', 'processingDate': '2022-04-29T15:08:02.331Z', 'azimuthAngle': 179.89843637833462, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '00f89e91-71dc-4a18-8788-b351b2aab1bc', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01422302244842', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.532664642550512, 'lon': 3.3585547027891094}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': 'f48b8161-4b22-41d5-8f6d-5954e551ff16', 'publicationDate': '2022-04-29T15:12:27.085119137Z', 'illuminationElevationAngle': 67.3411209255048, 'productType': 'mono', 'expirationDate': '2032-05-10T15:17:04.789884303Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 9.907241336483278, 'illuminationAzimuthAngle': 69.34239559679975, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -5.32094878461567, 'incidenceAngle': 11.1307302412858, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",614e988c-8c10-4339-9320-55204403658e,airbus,2022-04-29T10:16:50.559Z,,,8.0,0.3,HOURS,718200,11.1307302412858,48,399.47615840513106
59,"POLYGON ((3.40762258 6.65706843, 3.40766162 6.52365671, 3.40766222 6.52283263, 3.40766854 6.52062768, 3.5409804 6.52621721, 3.54097751 6.52841607, 3.5409782 6.52923789, 3.54116385 6.66230018, 3.40762258 6.65706843))",61c5bdaf-1a33-4fb8-a068-6db03df3da7a,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-05-13T12:42:19Z', 'processingDate': '2022-04-29T12:17:14.876Z', 'azimuthAngle': 179.99781868771709, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '97fe7c29-fdf0-43c5-8e63-58516305f614', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01422302244830', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.5914649944744035, 'lon': 3.4743932159956405}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': '39361956-ba20-4748-ba2c-fe59741840e6', 'publicationDate': '2022-04-29T12:22:31.91039191Z', 'illuminationElevationAngle': 67.42304735802396, 'productType': 'mono', 'expirationDate': '2032-05-10T12:42:03.599226036Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': 10.793606837474755, 'illuminationAzimuthAngle': 69.42656443816395, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -12.979819266518614, 'incidenceAngle': 16.349833744912228, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",61c5bdaf-1a33-4fb8-a068-6db03df3da7a,airbus,2022-04-29T10:16:39.124Z,,,14.8,0.3,HOURS,381600,16.349833744912228,49,222.34565373357384
60,"POLYGON ((3.17498258 6.6563727, 3.17535697 6.52422874, 3.17535796 6.52341247, 3.17487241 6.40351331, 3.31007887 6.40854479, 3.31035635 6.52918411, 3.31034704 6.52999989, 3.30977664 6.6629895, 3.17498258 6.6563727))",9a36ce90-66f6-46ac-b7d3-a058767adaee,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-05-03T15:37:59Z', 'processingDate': '2022-04-19T15:29:03.045Z', 'azimuthAngle': 180.03594032729313, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '33fe91eb-8a03-4d0a-acf9-9f8f25d3a42d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01407502141723', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.533244719442735, 'lon': 3.2426143800147558}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': '1517a1f6-b978-4a7e-95b0-7943a1b6f106', 'publicationDate': '2022-04-19T15:32:28.148339483Z', 'illuminationElevationAngle': 69.41430929291982, 'productType': 'mono', 'expirationDate': '2032-04-30T15:37:04.346077239Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -13.344583757773135, 'illuminationAzimuthAngle': 77.46841393097587, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 11.23382817577134, 'incidenceAngle': 16.853231392404695, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",9a36ce90-66f6-46ac-b7d3-a058767adaee,airbus,2022-04-19T10:24:44.099Z,,,78.6,0.3,HOURS,752400,16.853231392404695,50,418.8218162318421
62,"POLYGON ((3.40284983 6.53978203, 3.40270557 6.39769725, 3.40270137 6.39681905, 3.40269765 6.39603842, 3.54650791 6.40872164, 3.54651052 6.40950864, 3.54651346 6.410394, 3.54642046 6.55360477, 3.40284983 6.53978203))",94a3b11a-871e-4511-b96d-4d5a642bbb11,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-05-03T12:57:22Z', 'processingDate': '2022-04-19T12:47:02.851Z', 'azimuthAngle': 179.9635140670993, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '52541069-c414-4dad-880e-b10367859d14', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01407502141727', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.474822552399944, 'lon': 3.4746055562017633}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': 'a3072089-0b3b-4191-9861-926b16234225', 'publicationDate': '2022-04-19T12:52:46.0533402Z', 'illuminationElevationAngle': 69.67471264012352, 'productType': 'mono', 'expirationDate': '2032-04-30T12:57:08.331313868Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -18.490099189422818, 'illuminationAzimuthAngle': 77.18291086189821, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 18.287935689444886, 'incidenceAngle': 24.23081977863031, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",94a3b11a-871e-4511-b96d-4d5a642bbb11,airbus,2022-04-19T10:24:56.889Z,,,78.8,0.3,HOURS,421200,24.23081977863031,51,253.6567904530819
63,"POLYGON ((3.28315222 6.53923784, 3.28358672 6.38407592, 3.28358531 6.38311673, 3.28311218 6.27328822, 3.43359465 6.29258152, 3.43404165 6.40338073, 3.43404279 6.40434842, 3.43361166 6.56096705, 3.28315222 6.53923784))",4a541a17-cfe1-404d-9634-b548de09c1be,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-05-03T12:52:21Z', 'processingDate': '2022-04-19T12:47:04.133Z', 'azimuthAngle': 180.35675961428367, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '242a5bc8-6f9f-4e3b-a53e-1c55a60f5401', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01407502141720', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 6.4171196165410205, 'lon': 3.358577484899677}, 'processorName': 'MMCAT', 'workspaceName': 'public-pneo', 'correlationId': '877a35a0-c139-4a18-bc26-88f8e6f92018', 'publicationDate': '2022-04-19T12:52:41.965698422Z', 'illuminationElevationAngle': 69.59781601334457, 'productType': 'mono', 'expirationDate': '2032-04-30T12:52:04.893741768Z', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'incidenceAngleAcrossTrack': -20.773082170087303, 'illuminationAzimuthAngle': 77.06213567435712, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 25.430355185859312, 'incidenceAngle': 29.650716489028888, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",4a541a17-cfe1-404d-9634-b548de09c1be,airbus,2022-04-19T10:25:08.797Z,,,56.0,0.3,HOURS,523800,29.650716489028888,52,491.7905777398714
