image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,image_id,area,geometry,local_image_id
10,0b26a7cd-b782-4128-91ef-dc939a2b7012,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202207151107468_FR1_PX_E001N48_1122_02636', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-29T12:59:32.582993314Z', 'processingDate': '2022-07-15T12:05:45.34Z', 'parentIdentifier': 'DS_PHR1A_202207151107468_FR1_PX_E001N48_1122_02636', 'azimuthAngle': 180.0012563594614, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '48d4c797-1234-479b-862b-b91616ae493d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.87888709006097, 'lon': 1.8898646982227723}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '1f5bc55a-8858-4872-afa9-5a404b5d7d1a', 'publicationDate': '2022-07-29T12:59:32.582993314Z', 'illuminationElevationAngle': 60.92635791495165, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-07-26T12:52:08.092432564Z', 'incidenceAngleAcrossTrack': -15.36942584789766, 'illuminationAzimuthAngle': 154.7825233019964, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 19.23762975641332, 'incidenceAngle': 23.95205034669324, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202207151107468_FR1_PX_E001N48_1122_02636', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",0b26a7cd-b782-4128-91ef-dc939a2b7012,airbus,2022-07-15 11:07:46.806000+00:00,,,0.0,0.5,HOURS,60690,10,751.8226475154884,"POLYGON ((1.73586156 48.71992729, 1.89213436 48.72916842, 2.0424602 48.73653918, 2.04344989 48.82472518, 2.04347739 48.86515328, 2.04387102 48.91611802, 2.04391456 48.96694824999999, 2.04352325 48.98698763, 2.04362095 48.99724788, 2.04354713 49.03797876, 2.02114733 49.0366162, 1.94591055 49.032481199999985, 1.87001458 49.02794412, 1.79433652 49.02260084, 1.76497713 49.0207018, 1.73581484 49.01850807999999, 1.73640355 48.99183444, 1.73654737 48.95146947, 1.73641906 48.94124489, 1.73658243 48.87078181, 1.73631218 48.800268, 1.73586156 48.71992729))",121
11,666f83db-cbb8-4fa7-b684-f7ae4a251e74,phr,phr,oneatlas,"{'commercialReference': 'SO22021537', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202204301050533_FR1_PX_E002N49_0302_03084', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-01T01:09:35.239620719Z', 'processingDate': '2022-04-30T23:41:43.396', 'parentIdentifier': 'DS_PHR1A_202204301051303_FR1_PX_E002N49_0302_03088', 'azimuthAngle': 179.9903936863936, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '0d9a4b10-2b73-447e-b860-b4327617526f', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 49.06000338009796, 'lon': 2.224954581667381}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': 'afde8567-6ced-4216-a068-b64da53bfb4c', 'publicationDate': '2022-05-01T01:09:35.239620719Z', 'illuminationElevationAngle': 53.99499456112834, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-05-01T01:09:35.239625879Z', 'incidenceAngleAcrossTrack': 12.83102556452569, 'illuminationAzimuthAngle': 155.9770924315993, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 3.422168208323646, 'incidenceAngle': 13.25078766238903, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202204301051303_FR1_PX_E002N49_0302_03088', 'organisationName': 'AIRBUS DS GEO'}",666f83db-cbb8-4fa7-b684-f7ae4a251e74,airbus,2022-04-30 10:51:30.306000+00:00,,,0.0,0.5,MINUTES,336930,11,739.0829542564724,"POLYGON ((2.08005107 49.21914923, 2.08175945 48.902492659999986, 2.36814004 48.90101551999999, 2.3698581 49.21563203, 2.08005107 49.21914923))",221
12,020055e1-e950-43db-a9f0-10253598c71d,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-08-24T06:41:30.845968819Z', 'processingDate': '2022-08-23T12:15:03.628Z', 'azimuthAngle': 177.94525274588673, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9e7bb414-a207-4bdb-9782-06b680d1337e', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01920903702978', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.853352260393855, 'lon': 2.276909696864202}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '725edcb4-4679-46c1-91ad-28d40ca718a5', 'publicationDate': '2022-08-24T06:41:30.845968819Z', 'illuminationElevationAngle': 52.86724424250068, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-08-20T12:22:04.035454285Z', 'incidenceAngleAcrossTrack': -42.03115597179776, 'illuminationAzimuthAngle': 167.8033731522693, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -1.3262019968236194, 'incidenceAngle': 42.03156428330529, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",020055e1-e950-43db-a9f0-10253598c71d,airbus,2022-08-23 11:24:05.557000+00:00,,,58.0,0.3,HOURS,185400,12,103.5417545428514,"POLYGON ((2.108619 48.87113676, 2.10830684 48.83387368, 2.44551255 48.83446218, 2.44453732 48.87258999, 2.108619 48.87113676))",80
13,cf1c736a-2c9d-4dd9-a871-fc2e2f2c5889,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202211111051493_FR1_PX_E002N48_0613_02222', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-11-11T15:57:36.446430549Z', 'processingDate': '2022-11-11T15:31:56.821Z', 'parentIdentifier': 'DS_PHR1B_202211111051493_FR1_PX_E002N48_0613_02222', 'azimuthAngle': 179.9886998987919, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '21c4445a-8a2c-4f3a-b2be-7f5062baba85', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.531284661122754, 'lon': 2.480728267113191}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '9e8680e6-46f1-44ec-a297-a8a585e933bb', 'publicationDate': '2022-11-11T15:57:36.446430549Z', 'illuminationElevationAngle': 23.48743494913126, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-11-08T15:57:05.965850715Z', 'incidenceAngleAcrossTrack': 8.54770623401534, 'illuminationAzimuthAngle': 168.8017475722939, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 10.258475788704, 'incidenceAngle': 13.23844746917517, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202211111051493_FR1_PX_E002N48_0613_02222', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",cf1c736a-2c9d-4dd9-a871-fc2e2f2c5889,airbus,2022-11-11 10:51:49.305000+00:00,,,98.28465615171147,0.5,HOURS,22760,13,531.0295852968723,"POLYGON ((2.33964788 48.64872289, 2.34029136 48.48278852, 2.34086481 48.4182166, 2.37432147 48.41809489, 2.45670274 48.41724386, 2.62083943 48.41385563, 2.62180866 48.64329623, 2.60174088 48.64388667, 2.44961084 48.64739113, 2.33964788 48.64872289))",28
14,e26e783c-ac27-4d5e-bdd4-268e4e7b57d1,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2021-11-18T16:28:08Z', 'processingDate': '2021-11-04T13:29:01.966Z', 'azimuthAngle': 179.47288268439388, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'fa25aae7-42db-429f-bfa9-2e72f8560e0c', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_00812000716356', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.33802590182209, 48.87003623125915], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_b1b18a99a6cb8edaf601c2b77b9080be', 'publicationDate': '2021-11-04T13:33:14.675443985Z', 'illuminationElevationAngle': 26.026638186123215, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2031-11-16T14:03:51.986457527Z', 'incidenceAngleAcrossTrack': -23.764888102942734, 'illuminationAzimuthAngle': 173.27495639473383, 'incidenceAngleAlongTrack': 7.878324904856354, 'incidenceAngle': 24.521399663362384, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",e26e783c-ac27-4d5e-bdd4-268e4e7b57d1,airbus,2021-11-04 11:09:15.770000+00:00,,,92.3,0.3,HOURS,459000,14,256.0697733364991,"POLYGON ((2.22461594 48.93410406, 2.22366434 48.797273619999984, 2.45238747 48.804386059999985, 2.45213982 48.94275625, 2.22461594 48.93410406))",291
15,0287b04a-78d1-4705-9bca-08fdf27188ba,pneo,pneo,oneatlas,"{'commercialReference': '000037536', 'qualified': False, 'lastUpdateDate': '2022-08-20T19:09:43Z', 'processingDate': '2022-08-20T17:06:26.391Z', 'azimuthAngle': 64.3308149680077, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '7636841e-eaed-4bd9-a2e7-8d705060b18d', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01810503432120', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_27', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.69263390616414, 'lon': 2.34435021182393}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.6', 'correlationId': 'PWOI_000037536_1_1_I_1', 'publicationDate': '2022-08-20T19:06:53.908895334Z', 'illuminationElevationAngle': 56.30242688245615, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-20T19:09:43Z', 'incidenceAngleAcrossTrack': 12.982830194064073, 'illuminationAzimuthAngle': 150.5077153298423, 'format': 'SAFIR', 'internalLine': '1_1', 'incidenceAngleAlongTrack': -6.06563332563643, 'internalReference': 'SAL22031399', 'incidenceAngle': 14.12899153601438, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",0287b04a-78d1-4705-9bca-08fdf27188ba,airbus,2022-08-03 10:50:14.172000+00:00,,,0.0,0.31,MINUTES,378414,15,235.1321998755421,"POLYGON ((2.24336617 48.76268989, 2.24378324 48.61989301, 2.44494549 48.62317886, 2.44533425 48.76535659, 2.24336617 48.76268989))",82
16,4ec45901-7566-4438-81fd-1300419837e6,phr,phr,oneatlas,"{'commercialReference': 'SO21041220', 'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202106151055169_FR1_PX_E002N48_0216_01800', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-06-16T02:30:23.876196147Z', 'processingDate': '2021-06-16T01:14:08.589', 'parentIdentifier': 'DS_PHR1A_202106151055539_FR1_PX_E002N48_0216_01804', 'azimuthAngle': 179.9819625273095, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9fccfaea-8b8f-4350-8f51-cb745d028474', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [2.127123371668635, 48.660621763309464], 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': 'fda0cc9a-7106-4170-a0ba-50cf0ad6f97e', 'publicationDate': '2021-06-16T02:30:23.876196147Z', 'illuminationElevationAngle': 62.43248125806671, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2022-06-16T02:30:23.876201505Z', 'incidenceAngleAcrossTrack': 5.890496953876673, 'illuminationAzimuthAngle': 150.7434079675177, 'format': 'image/jp2', 'incidenceAngleAlongTrack': 5.668911267096813, 'incidenceAngle': 8.147761986812172, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1A_202106151055539_FR1_PX_E002N48_0216_01804', 'organisationName': 'AIRBUS DS GEO'}",4ec45901-7566-4438-81fd-1300419837e6,airbus,2021-06-15 10:55:53.931000+00:00,,,10.13,0.5,MINUTES,230680,16,409.5247256647784,"POLYGON ((1.98881442 48.75211751, 1.98944461 48.57071133, 2.26470132 48.56907123, 2.26543233 48.74999474, 1.98881442 48.75211751))",317
17,d44a68e4-1270-4ebe-91fc-cea81303467f,spot,spot,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_SPOT6_202206271026457_FR1_GS1_FR1_GS1_E002N49_03332', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-11T13:48:07.779780112Z', 'processingDate': '2022-06-27T10:45:10.355Z', 'parentIdentifier': 'DS_SPOT6_202206271026457_FR1_GS1_FR1_GS1_E002N49_03332', 'azimuthAngle': 180.00021007337028, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '61502209-650e-49e7-b551-04807c5fe384', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.04312966342117, 'lon': 2.1567307836427223}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '0a429911-e840-4d36-a909-9e168739ef3d', 'publicationDate': '2022-07-11T13:48:07.779780112Z', 'illuminationElevationAngle': 59.23559405612921, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-07-08T11:02:03.880217465Z', 'incidenceAngleAcrossTrack': 4.4903061545488505, 'illuminationAzimuthAngle': 138.4901026426753, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -10.782928569384376, 'incidenceAngle': 11.588034758774869, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_SPOT6_202206271026457_FR1_GS1_FR1_GS1_E002N49_03332', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",d44a68e4-1270-4ebe-91fc-cea81303467f,airbus,2022-06-27 10:26:45.749000+00:00,,,27.7,1.5,HOURS,708571,17,6991.424438984992,"POLYGON ((1.72947574 49.54824364, 1.73623427 48.96191824999999, 1.73629493 48.95799736, 1.74087399 48.5311609, 2.57428437 48.53582276, 2.57818441 48.9645875, 2.57822391 48.96854728999999, 2.58398582 49.55704876, 1.72947574 49.54824364))",148
18,ffc1b596-bde6-4d81-8b5a-7ce636d33f3f,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202207151106200_FR1_PX_E002N49_0203_05698', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-29T13:01:05.535152774Z', 'processingDate': '2022-07-15T12:05:38.475Z', 'parentIdentifier': 'DS_PHR1A_202207151106200_FR1_PX_E002N49_0203_05698', 'azimuthAngle': 180.0282413199236, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'fb5967bd-441a-4320-a74c-1b5a2cf02965', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.08796811503072, 'lon': 2.126771704222625}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '1f5bc55a-8858-4872-afa9-5a404b5d7d1a', 'publicationDate': '2022-07-29T13:01:05.535152774Z', 'illuminationElevationAngle': 60.7278530359625, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-07-26T12:52:08.092441765Z', 'incidenceAngleAcrossTrack': -2.725612001113912, 'illuminationAzimuthAngle': 154.9212842378531, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -26.28767685008285, 'incidenceAngle': 26.39299813055677, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202207151106200_FR1_PX_E002N49_0203_05698', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",ffc1b596-bde6-4d81-8b5a-7ce636d33f3f,airbus,2022-07-15 11:06:20.055000+00:00,,,0.0,0.5,HOURS,650100,18,1727.4260020374609,"POLYGON ((1.9755334 48.74087936, 2.04104914 48.74038693, 2.10048347 48.73960110999999, 2.17530275 48.73816038, 2.27837459 48.73513593, 2.27792368 48.79617478, 2.27856255 49.43793393, 2.25684741 49.43850464, 2.152985 49.44056856, 2.06303935 49.44157431, 2.03325518 49.44206403, 1.97498086 49.44227986, 1.9755334 48.74087936))",120
19,f22a6d5c-82de-4979-8c83-b526009d4bbc,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-08-08T06:38:44.762441508Z', 'processingDate': '2022-08-06T12:28:03.861Z', 'azimuthAngle': 179.40952499431575, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'ae9cbd3b-bef7-4dd7-84ef-01aa9b3c66be', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01834203471054', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.80191826360821, 'lon': 2.0579600857767946}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '2a3e24e8-7d1b-419c-afd1-adb4be1b7b6b', 'publicationDate': '2022-08-08T06:38:44.762441508Z', 'illuminationElevationAngle': 56.251294149550226, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-08-05T06:37:04.273416078Z', 'incidenceAngleAcrossTrack': 23.545265785110033, 'illuminationAzimuthAngle': 153.06874978068797, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -43.11033947604629, 'incidenceAngle': 44.11865913120667, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",f22a6d5c-82de-4979-8c83-b526009d4bbc,airbus,2022-08-06 10:56:34.504000+00:00,,,0.0,0.3,HOURS,300600,19,258.45004233160194,"POLYGON ((1.9259019 48.843630629999986, 1.92573276 48.72346334, 2.19018741 48.76102517, 2.18991141 48.88030369, 1.9259019 48.843630629999986))",100
20,589c4524-2e5b-4394-b135-8136e2dfcc3c,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-11-02T11:23:35.916938013Z', 'processingDate': '2022-11-02T10:56:02.02Z', 'azimuthAngle': 179.4219724259176, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '78041464-fadd-4126-8b99-3dcd5f85a01d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_02210504655485', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.92400677440445, 'lon': 2.3617700080552178}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '9ed11e65-ad06-48fb-9947-477cefa0adb8', 'publicationDate': '2022-11-02T11:23:35.916938013Z', 'illuminationElevationAngle': 26.102111843619344, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-10-30T11:22:09.129299243Z', 'incidenceAngleAcrossTrack': 9.650575997174327, 'illuminationAzimuthAngle': 168.23102942661373, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 10.643396611027358, 'incidenceAngle': 14.066054057533188, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",589c4524-2e5b-4394-b135-8136e2dfcc3c,airbus,2022-11-02 10:50:36.755000+00:00,,,1.3,0.3,HOURS,248400,20,138.71829265928727,"POLYGON ((2.26147007 48.96847085999998, 2.2617162 48.88353561, 2.46185865 48.87948215, 2.46206995 48.9644454, 2.26147007 48.96847085999998))",33
21,3d7b6235-e5a7-401b-9fb4-d81efdbb66a4,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-09-12T06:22:59.57363163Z', 'processingDate': '2022-09-11T11:05:05.074Z', 'azimuthAngle': 179.87656661211534, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'e39ffc17-7e2b-4dcc-b6b7-87534dbb3679', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_02010503960431', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.59980502289805, 'lon': 2.311336065378558}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '7663457d-b2a8-4eb5-ba9a-dd194510ab2e', 'publicationDate': '2022-09-12T06:22:59.57363163Z', 'illuminationElevationAngle': 45.004950092947006, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-09-09T06:22:04.697530216Z', 'incidenceAngleAcrossTrack': 9.782878947803875, 'illuminationAzimuthAngle': 159.5723628179384, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 8.513095741318889, 'incidenceAngle': 12.677718977719394, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",3d7b6235-e5a7-401b-9fb4-d81efdbb66a4,airbus,2022-09-11 10:50:38.453000+00:00,,,28.0,0.3,HOURS,46800,21,173.20776418657607,"POLYGON ((2.21220599 48.65471625, 2.21255699 48.547970839999984, 2.41011729 48.54484854, 2.41046614 48.65151458, 2.21220599 48.65471625))",63
22,a5e7d72b-bfc4-474a-9699-33b72240c5a7,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-09-21T16:48:56.772793772Z', 'processingDate': '2022-09-21T11:28:16.481Z', 'azimuthAngle': 180.90858837249388, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'fd6ce8dc-0108-4558-96a1-00f341080e89', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_02025304088801', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.92431106296846, 'lon': 2.3618210174707253}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '0c1efe11-4b1a-468f-badf-6132205b2267', 'publicationDate': '2022-09-21T16:48:56.772793772Z', 'illuminationElevationAngle': 40.66537917665985, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-09-18T15:32:59.389097062Z', 'incidenceAngleAcrossTrack': 23.471203155375292, 'illuminationAzimuthAngle': 159.6574293323428, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 4.831893517961693, 'incidenceAngle': 23.845344069839285, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",a5e7d72b-bfc4-474a-9699-33b72240c5a7,airbus,2022-09-21 10:43:00.650000+00:00,,,27.0,0.3,HOURS,282600,22,157.87735311320048,"POLYGON ((2.24826098 48.9694288, 2.24823373 48.88381402, 2.47497061 48.87910901, 2.47540831 48.96420839, 2.24826098 48.9694288))",54
23,0e87031c-894c-4ae0-a04b-86c6c471dcd5,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1A_202210081103374_FR1_PX_E002N49_0201_02618', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-10-10T08:08:24.484648898Z', 'processingDate': '2022-10-08T15:50:44.699Z', 'parentIdentifier': 'DS_PHR1A_202210081103374_FR1_PX_E002N49_0201_02618', 'azimuthAngle': 180.0697895236079, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'aaf77867-e587-4bf8-b04e-fe15bb255f72', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.03102465299077, 'lon': 2.1260616900720772}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'dcb4e1ff-fde5-4672-84dd-a94327af501b', 'publicationDate': '2022-10-10T08:08:24.484648898Z', 'illuminationElevationAngle': 34.6328598760683, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-10-07T08:07:10.321384658Z', 'incidenceAngleAcrossTrack': -5.949734301648375, 'illuminationAzimuthAngle': 169.0938773034545, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 5.106103661027854, 'incidenceAngle': 7.816657503160894, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1A_202210081103374_FR1_PX_E002N49_0201_02618', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",0e87031c-894c-4ae0-a04b-86c6c471dcd5,airbus,2022-10-08 11:03:37.431000+00:00,,,25.7,0.5,HOURS,293780,23,596.7624139019894,"POLYGON ((2.26529097 49.1639805, 2.13618703 49.16377128, 1.98683241 49.16184864, 1.98739253 48.996491189999986, 1.98714465 48.89813806, 2.11547948 48.89957123, 2.26476718 48.8994565, 2.26529097 49.1639805))",44
