image_id,id,constellation,collection,providerName,providerProperties,sceneId,producer,acquisitionDate,start_datetime,end_datetime,cloudCoverage,resolution,deliveryTime,cost,image_id,area,geometry,local_image_id
200,c3d6a170-0643-45a5-a5bb-325afcd9fb45,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205161118146_FR1_PX_E001N48_1123_06245', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-30T18:08:33Z', 'processingDate': '2022-05-16T12:17:50.364Z', 'parentIdentifier': 'DS_PHR1B_202205161118146_FR1_PX_E001N48_1123_06245', 'azimuthAngle': 180.050385234506, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '8885fc57-9932-48c4-8c42-87b0442d5f2f', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.95571849382857, 'lon': 1.888796367210488}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '244d5c99-0fae-4043-95d7-04b8b2837f63', 'publicationDate': '2022-05-16T16:33:31.206859413Z', 'illuminationElevationAngle': 59.74515044151393, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-05-27T12:57:10.005171634Z', 'incidenceAngleAcrossTrack': -27.18615587077592, 'illuminationAzimuthAngle': 165.4462633135033, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 1.553547948071534, 'incidenceAngle': 27.21858631941513, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202205161118146_FR1_PX_E001N48_1123_06245', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",c3d6a170-0643-45a5-a5bb-325afcd9fb45,airbus,2022-05-16 11:18:14.680000+00:00,,,30.1,0.5,HOURS,144860,30,1931.440597367142,"POLYGON ((1.71377555 48.609576889999985, 1.73777382 48.60961359, 1.87121908 48.60920399, 2.0575086 48.60688346, 2.05896629 48.66381847, 2.0606598 48.70356868, 2.06067335 48.713492549999984, 2.06096042 48.72342065, 2.06090478 48.73333864, 2.0618715 48.79285402, 2.06249914 48.81269107, 2.06274462 48.83251084, 2.06256656 48.8523174, 2.06288314 48.86222629, 2.06293157 48.88202431, 2.06329762 48.89193487, 2.06381719 48.94141728, 2.06333658 49.03033856, 2.06274583 49.05006319, 2.06274894 49.05993632, 2.06161755 49.10922707999998, 2.06083535 49.12891604, 2.06094008 49.13877827, 2.06083594 49.14863062, 2.05955307 49.18799832, 2.05947838 49.197843589999984, 2.05896417 49.21751285, 2.05525977 49.30592145, 2.03062456 49.305615049999986, 1.89728002 49.30335828, 1.7167785 49.29859146, 1.71777271 49.272187, 1.71852348 49.24311523, 1.71890888 49.2140133, 1.7193022 49.20432711, 1.7196561 49.17521712, 1.72056373 49.14611252, 1.72038632 49.13638854, 1.72072783 49.10725059, 1.7206113 49.09752442, 1.7214107 49.06838871, 1.72126846 49.04892271, 1.72165299 49.010019669999984, 1.72212322 49.00030371, 1.72220871 48.98082805, 1.72147565 48.95158185, 1.7208725 48.89307832, 1.72074683 48.8540653, 1.71923597 48.79545709, 1.71885702 48.76615007999999, 1.71853521 48.75637427, 1.71795569 48.72705068, 1.7170638 48.70747934, 1.71592462 48.66833984, 1.71377555 48.609576889999985))",200
211,19ca438f-0ed1-4bc5-865d-a3022ae52560,phr,phr,oneatlas,"{'commercialReference': 'SO22023758', 'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205111105560_FR1_PX_E002N48_0524_01800', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-13T04:07:52.464507371Z', 'processingDate': '2022-05-13T02:43:31.661', 'parentIdentifier': 'DS_PHR1B_202205111106330_FR1_PX_E002N48_0524_01804', 'azimuthAngle': 180.0001081849431, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '8fbda1c6-8ff2-403a-92e2-2badac109fed', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'customerReference': 'C301000', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.983725459571176, 'lon': 2.362319408474305}, 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '24060461-3302-42a6-886a-eb69191845ea', 'publicationDate': '2022-05-13T04:07:52.464507371Z', 'illuminationElevationAngle': 58.04671759757491, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2023-05-13T04:07:52.464512125Z', 'incidenceAngleAcrossTrack': -9.78494311682749, 'illuminationAzimuthAngle': 161.3705853850021, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -8.959974078286436, 'incidenceAngle': 13.15230221205111, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202205111106330_FR1_PX_E002N48_0524_01804', 'organisationName': 'AIRBUS DS GEO'}",19ca438f-0ed1-4bc5-865d-a3022ae52560,airbus,2022-05-11 11:06:33.056000+00:00,,,0.0,0.5,MINUTES,357640,31,428.3061955937141,"POLYGON ((2.21997477 49.0786, 2.22009899 48.89421274, 2.50466405 48.88879629, 2.5045454 49.07421918, 2.21997477 49.0786))",211
144,cefbb499-ba23-4725-ae68-6af215883a7c,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202206271054539_FR1_PX_E002N49_0502_02694', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-07-11T19:29:05.921818066Z', 'processingDate': '2022-06-27T15:46:15.809Z', 'parentIdentifier': 'DS_PHR1B_202206271054539_FR1_PX_E002N49_0502_02694', 'azimuthAngle': 179.9906714463792, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'a1556488-6f62-4b2a-a6b5-763d0c84ca08', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.054188769813976, 'lon': 2.3625635090055397}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': 'ab48f2d4-4e49-4aeb-a64b-e5c283f64c5f', 'publicationDate': '2022-07-11T19:29:05.921818066Z', 'illuminationElevationAngle': 61.86520897677938, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-07-08T16:37:10.438747344Z', 'incidenceAngleAcrossTrack': 9.632003446842573, 'illuminationAzimuthAngle': 149.9395488342303, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -10.41298915179974, 'incidenceAngle': 14.04412211392449, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202206271054539_FR1_PX_E002N49_0502_02694', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",cefbb499-ba23-4725-ae68-6af215883a7c,airbus,2022-06-27 10:54:53.930000+00:00,,,31.914048339118732,0.5,HOURS,304860,32,652.6777876515829,"POLYGON ((2.22038407 48.91102395, 2.33827269 48.914484, 2.50501729 48.91752635, 2.50613854 49.19745055, 2.48571971 49.19729499, 2.34521553 49.19545733, 2.21905294 49.19236405999999, 2.21898848 49.12393112, 2.21999096 48.97595951, 2.22038407 48.91102395))",144
113,3ed73e03-9985-495b-ae59-cbcd8d78e588,pneo,pneo,oneatlas,"{'commercialReference': '000035455', 'qualified': False, 'lastUpdateDate': '2022-08-05T01:49:36Z', 'processingDate': '2022-08-05T01:39:05.791Z', 'azimuthAngle': 6.9713515183816375, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '741806b1-db73-4b50-9ba8-503f6291dde8', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO3_01134201488644', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_16', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.8699929417496, 'lon': 2.3382815332803597}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.4', 'correlationId': 'PWOI_000035455_2_1_I_1', 'publicationDate': '2022-08-05T01:45:04.210564236Z', 'illuminationElevationAngle': 23.147468785602314, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-08-05T01:49:36Z', 'incidenceAngleAcrossTrack': 1.4601455716637821, 'illuminationAzimuthAngle': 162.51517416565858, 'format': 'SAFIR', 'internalLine': '2_1', 'incidenceAngleAlongTrack': -11.181986702304417, 'internalReference': 'SAL22029601', 'incidenceAngle': 11.265677839770953, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",3ed73e03-9985-495b-ae59-cbcd8d78e588,airbus,2022-02-05 10:57:33.137000+00:00,,,2.3863684025588765,0.31,MINUTES,377424,33,209.83536193322522,"POLYGON ((2.24030169 48.93517164, 2.24062487 48.80396053, 2.43602567 48.80433256, 2.43626138 48.93600042, 2.24030169 48.93517164))",113
3,f2fc2a30-9c93-40d2-9c67-1d8ff0ddd7a5,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202210211103173_FR1_PX_E002N49_0801_02449', 'acquisitionStation': 'SV1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2023-02-01T15:01:05.091644351Z', 'processingDate': '2022-10-21T15:44:34.34Z', 'parentIdentifier': 'DS_PHR1B_202210211103173_FR1_PX_E002N49_0801_02449', 'azimuthAngle': 180.0081460446821, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '474fbb85-2bf4-49d7-a571-959cf05b54f7', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.018570648262745, 'lon': 2.5985457569917223}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '554d5ab4-f63d-4e36-cec3-db82bc4be3b3', 'publicationDate': '2023-02-01T15:01:05.091644351Z', 'illuminationElevationAngle': 30.00051520687337, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-10-21T00:00:00+02:00', 'incidenceAngleAcrossTrack': -10.03883288380916, 'illuminationAzimuthAngle': 171.1445854507989, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 9.0296964973066, 'incidenceAngle': 13.38145364036992, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202210211103173_FR1_PX_E002N49_0801_02449', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",f2fc2a30-9c93-40d2-9c67-1d8ff0ddd7a5,airbus,2022-10-21 11:03:17.306000+00:00,,,42.3,0.5,HOURS,254770,34,587.4501023904983,"POLYGON ((2.74125563 49.14771635, 2.60870339 49.14585077, 2.45583588 49.14204526, 2.45595735 49.11813762, 2.45592286 48.88947227, 2.47618597 48.89001265, 2.58740121 48.89230759, 2.74092523 48.8939099, 2.74118099 48.90883277, 2.74125563 49.14771635))",3
203,589141ec-e4e2-4623-9793-c9fbda86b93d,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-05-30T13:05:27Z', 'processingDate': '2022-05-15T11:32:04.043Z', 'azimuthAngle': 180.18159829552545, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '2b91ceaa-2ca3-4b90-b3f9-9a38157f234d', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01526802416263', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.721318851872695, 'lon': 2.3194437250086826}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '4e7e0705-46f5-4ecc-a921-e6f90aa2687e', 'publicationDate': '2022-05-15T11:37:37.642979122Z', 'illuminationElevationAngle': 58.361487602303406, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-05-27T09:07:04.891278009Z', 'incidenceAngleAcrossTrack': -8.292610667716092, 'illuminationAzimuthAngle': 159.1850164279854, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -1.3440758232128154, 'incidenceAngle': 8.39589841634822, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",589141ec-e4e2-4623-9793-c9fbda86b93d,airbus,2022-05-15 11:01:34.741000+00:00,,,49.6,0.3,HOURS,376200,35,209.18647485798354,"POLYGON ((2.22161204 48.7868833, 2.2216624 48.66082301, 2.22166685 48.66004216, 2.22165802 48.65657552, 2.41714913 48.65570867, 2.4171607 48.65919736, 2.41717001 48.65998176, 2.41727541 48.78683265, 2.22161204 48.7868833))",203
334,504369cd-0ae9-47d0-9105-494849c0e67c,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202104041058436_FR1_PX_E002N48_0210_04826', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-04-05T20:22:28Z', 'processingDate': '2021-04-05T19:11:55.358', 'parentIdentifier': 'DS_PHR1B_202104041058436_FR1_PX_E002N48_0210_04826', 'azimuthAngle': 179.986647592216, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '5fcc73f7-1300-42ef-88ec-dacec2ebb3f4', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [2.1274547906477475, 48.38628367886033], 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '7b72aa9c-7a97-4065-840b-4343899b6f24', 'publicationDate': '2021-04-04T12:06:17.810545907Z', 'illuminationElevationAngle': 45.99274525273164, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-04-02T12:05:31.842082122Z', 'incidenceAngleAcrossTrack': 8.480153591559588, 'illuminationAzimuthAngle': 159.5771671027555, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -28.35449725337053, 'incidenceAngle': 29.24398989718468, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202104041058436_FR1_PX_E002N48_0210_04826', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",504369cd-0ae9-47d0-9105-494849c0e67c,airbus,2021-04-04 10:58:43.681000+00:00,,,0.0,0.5,MINUTES,131160,36,1570.6803972304388,"POLYGON ((1.97232478 48.688955, 1.97403657 48.0702376, 2.28189468 48.08804493, 2.2825848 48.70343424, 1.97232478 48.688955))",334
328,31c76537-46e5-4c9e-b5f9-30c8bf4f844e,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202104231102229_FR1_PX_E002N49_0804_04222', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2021-04-24T02:43:28Z', 'processingDate': '2021-04-24T01:25:36.924', 'parentIdentifier': 'DS_PHR1B_202104231102229_FR1_PX_E002N49_0804_04222', 'azimuthAngle': 179.9701685980554, 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'f396090f-51d1-46f2-8c6a-6e94351583ed', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': None, 'sensorType': 'OPTICAL', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': [2.5993636159891595, 49.164051440410624], 'workspaceName': 'public', 'processorName': 'DRS-MM V2.9vV2.9', 'correlationId': '5d73b5a0-d937-4dc1-bcb8-7173430f72b8', 'publicationDate': '2021-04-23T12:27:23.196812314Z', 'illuminationElevationAngle': 52.48745841902916, 'productType': 'bundle', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2031-04-21T12:25:36.551036357Z', 'incidenceAngleAcrossTrack': 2.050242729328984, 'illuminationAzimuthAngle': 161.4132126655222, 'format': 'image/jp2', 'incidenceAngleAlongTrack': -29.42497219803165, 'incidenceAngle': 29.47427857905747, 'processingCenter': 'FCMUGC', 'archiveIdentifier': 'DS_PHR1B_202104231102229_FR1_PX_E002N49_0804_04222', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",31c76537-46e5-4c9e-b5f9-30c8bf4f844e,airbus,2021-04-23 11:02:22.931000+00:00,,,0.0,0.5,MINUTES,271930,37,1382.452046585107,"POLYGON ((2.44346613 49.43660262, 2.44414561 48.88873489, 2.75504332 48.89315417999999, 2.7552611 49.44018165, 2.44346613 49.43660262))",328
254,3150b6ee-cfaa-46db-b7c0-610036a292b0,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-03-17T15:12:20Z', 'processingDate': '2022-03-03T15:09:06.44Z', 'azimuthAngle': 179.85163367789323, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '491d33b2-41da-4255-9a55-e90a6eb13fcf', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO3_01234201742828', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.83799876312782, 'lon': 2.1535545714241224}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '6815a0a3-2f05-4de2-9e56-b34a73c8f6ef', 'publicationDate': '2022-03-03T15:14:58.1832865Z', 'illuminationElevationAngle': 31.7320889025657, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-03-14T15:12:07.305657196Z', 'incidenceAngleAcrossTrack': -6.415210230520868, 'illuminationAzimuthAngle': 160.78801526215963, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 19.142757558092125, 'incidenceAngle': 19.811063759595783, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",3150b6ee-cfaa-46db-b7c0-610036a292b0,airbus,2022-03-03 10:58:19.804000+00:00,,,100.0,0.3,HOURS,405000,38,225.47204959165745,"POLYGON ((2.05160541 48.90315181, 2.05187212 48.76791006, 2.25513716 48.77196892, 2.25550373 48.90806293, 2.05160541 48.90315181))",254
276,fb764137-4e17-416e-93fb-666a7779fefe,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-01-06T15:48:47Z', 'processingDate': '2021-12-23T12:54:03.906Z', 'azimuthAngle': 179.9589003613346, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'ade0cf99-dafe-4a4c-91c3-59c6f3b4e328', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_00926801095087', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': [2.3382454803805945, 48.869493438433594], 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': 'mmcat_5c527bb376994e9bad72b8151a51503b', 'publicationDate': '2021-12-23T15:25:33.334378523Z', 'illuminationElevationAngle': 16.919350115563354, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-01-04T15:47:22.170530445Z', 'incidenceAngleAcrossTrack': -5.564541462624517, 'illuminationAzimuthAngle': 168.6997094798372, 'incidenceAngleAlongTrack': -10.990154298478055, 'incidenceAngle': 12.163820625100971, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",fb764137-4e17-416e-93fb-666a7779fefe,airbus,2021-12-23 11:01:16.754000+00:00,,,99.0,0.3,HOURS,383400,39,214.15247551663555,"POLYGON ((2.23972907 48.93731326, 2.23981746 48.807262219999984, 2.2398158 48.80646038, 2.23981565 48.80431335, 2.4366649 48.80165099, 2.43667563 48.8037971, 2.43667332 48.80460887, 2.43676189 48.93521796999998, 2.23972907 48.93731326))",276
19,26db63d0-1c70-44b9-b53e-36a7e5fe48b0,pneo,pneo,oneatlas,"{'qualified': False, 'lastUpdateDate': '2022-11-16T15:58:30.321716572Z', 'processingDate': '2022-07-24T11:14:03.318Z', 'azimuthAngle': 179.88830048125124, 'title': '', 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': 'd9592d4d-780e-429b-8652-81d5106d17b5', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': 'ACQ_PNEO4_01734203297164', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 48.86538630230062, 'lon': 2.344485962159925}, 'workspaceName': 'public-pneo', 'processorName': 'MMCAT', 'correlationId': '0d115dea-0889-4ac5-9457-8b1f940b9abb', 'publicationDate': '2022-11-16T15:58:30.321716572Z', 'illuminationElevationAngle': 59.2176890736468, 'productType': 'mono', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2032-11-13T15:57:03.659176096Z', 'incidenceAngleAcrossTrack': -1.6126840562553195, 'illuminationAzimuthAngle': 152.23437366597858, 'format': 'image/tiff', 'incidenceAngleAlongTrack': 0.08785474942767496, 'incidenceAngle': 1.6152092055391525, 'processingCenter': 'MOC', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",26db63d0-1c70-44b9-b53e-36a7e5fe48b0,airbus,2022-07-24 10:57:49.161000+00:00,,,0.0,0.3,HOURS,392400,40,218.24174841674764,"POLYGON ((2.44064297 48.93506492999999, 2.24832896 48.93493666, 2.24852518 48.80967342, 2.24852573 48.80889914, 2.24852097 48.79581589, 2.44040498 48.79569085, 2.440434 48.80879809999998, 2.44043589 48.8095738, 2.44064297 48.93506492999999))",19
56,abbfca45-756d-4c94-aafc-ddd1088a731b,pneo,pneo,oneatlas,"{'commercialReference': '000042094', 'qualified': False, 'lastUpdateDate': '2022-09-16T15:30:34Z', 'processingDate': '2022-09-16T15:17:09.805Z', 'azimuthAngle': 53.380460249307355, 'workspaceTitle': 'Workspace temporaire pour la data pneo', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '9ddd0119-3771-4edd-95aa-c932b5ec5db5', 'processingLevel': 'SENSOR', 'acquisitionIdentifier': 'ACQ_PNEO4_01910503785156', 'sensorType': 'OPTICAL', 'customerReference': 'BP_PNEO_BO_OA_LL_Worldcities_33', 'productionStatus': 'IN_CLOUD', 'geometryCentroid': {'lat': 48.724716028485595, 'lon': 2.357580419394121}, 'workspaceName': 'public-pneo', 'processorName': 'SPICYv1.2.6', 'correlationId': 'PWOI_000042094_4_1_I_1', 'publicationDate': '2022-09-16T15:26:46.840922644Z', 'illuminationElevationAngle': 48.9841128391244, 'productType': 'bundle', 'workspaceId': '3e88441b-adc9-4be6-bd80-59d4fb69d5a7', 'expirationDate': '2023-09-16T15:30:34Z', 'incidenceAngleAcrossTrack': 14.165341808505014, 'illuminationAzimuthAngle': 156.41319667759797, 'format': 'SAFIR', 'internalLine': '4_1', 'incidenceAngleAlongTrack': -10.139252528280615, 'internalReference': 'SAL22035425', 'incidenceAngle': 16.885260743043894, 'processingCenter': '', 'organisationName': '', 'contractId': 'CTR22000671'}",abbfca45-756d-4c94-aafc-ddd1088a731b,airbus,2022-08-29 10:50:07.870000+00:00,,,0.0,0.32,MINUTES,412902,41,229.56521867124974,"POLYGON ((2.25486757 48.79073023, 2.25535397 48.65353727, 2.45994213 48.65933784, 2.46029327 48.79587064, 2.25486757 48.79073023))",56
201,57ee836e-8915-4c32-989d-87fc54d521d2,phr,phr,oneatlas,"{'qualified': False, 'sourceIdentifier': 'DS_PHR1B_202205161117286_FR1_PX_E002N49_0204_04902', 'acquisitionStation': 'FR1', 'archivingCenter': 'FR1', 'lastUpdateDate': '2022-05-30T18:08:28Z', 'processingDate': '2022-05-16T12:17:24.422Z', 'parentIdentifier': 'DS_PHR1B_202205161117286_FR1_PX_E002N49_0204_04902', 'azimuthAngle': 180.0228334195105, 'title': '', 'workspaceTitle': 'Public', 'spectralRange': 'VISIBLE', 'productCategory': 'image', 'activityId': '170c6b81-3a2d-42b2-b206-343984687f46', 'processingLevel': 'ALBUM', 'acquisitionIdentifier': '', 'sensorType': 'OPTICAL', 'productionStatus': 'ARCHIVED', 'geometryCentroid': {'lat': 49.14354428516349, 'lon': 2.125205693634899}, 'workspaceName': 'public', 'processorName': 'MMCAT', 'correlationId': '244d5c99-0fae-4043-95d7-04b8b2837f63', 'publicationDate': '2022-05-16T16:27:00.625841938Z', 'illuminationElevationAngle': 59.55688959172721, 'productType': 'mono', 'workspaceId': '0e33eb50-3404-48ad-b835-b0b4b72a5625', 'expirationDate': '2032-05-27T12:57:10.005187682Z', 'incidenceAngleAcrossTrack': -20.83401645127174, 'illuminationAzimuthAngle': 165.5000576198658, 'format': 'image/tiff', 'incidenceAngleAlongTrack': -23.25955927964441, 'incidenceAngle': 29.85930798532798, 'processingCenter': 'MOC', 'archiveIdentifier': 'DS_PHR1B_202205161117286_FR1_PX_E002N49_0204_04902', 'organisationName': 'AIRBUS DS GEO', 'snowCover': 0}",57ee836e-8915-4c32-989d-87fc54d521d2,airbus,2022-05-16 11:17:28.681000+00:00,,,34.805280590938395,0.5,HOURS,452670,42,1625.029960421052,"POLYGON ((1.95674828 48.86376381, 2.06125927 48.85378366, 2.12749664 48.846849009999985, 2.16052182 48.84341848, 2.2275868 48.83562503, 2.29263046 48.82824147, 2.29290021 48.8441446, 2.29327859 48.88804786, 2.2936631 48.9866768, 2.29333315 49.00881593, 2.29320193 49.04173071, 2.29342013 49.05250531, 2.29328891 49.08532908, 2.29361712 49.10687026, 2.29352058 49.11781226999999, 2.29366213 49.16114513999999, 2.29246397 49.24853695, 2.2927258 49.26991624, 2.29217965 49.31336549, 2.29227531 49.3347846, 2.29214359 49.34560504, 2.29174911 49.35660735, 2.29125486 49.37837232, 2.29140951 49.38895781999999, 2.29136999 49.3996766, 2.29073937 49.43217751999999, 2.18533519 49.4417409, 2.03814547 49.45382037, 1.95844954 49.4599442, 1.95904131 49.43348993999999, 1.95920461 49.39094946, 1.95891715 49.36991666, 1.95998328 49.23018845, 1.9596823 49.20895036, 1.95967418 49.1228038, 1.95912101 49.069117939999984, 1.95924556 49.04732601, 1.95873598 49.02599945, 1.95872457 49.01514491, 1.95905825 49.00402093, 1.95801717 48.95035799, 1.95783322 48.92865991, 1.95695617 48.89650749, 1.95674828 48.86376381))",201
